block,level,name,row_real,row,col,width,height,/
324,지정석S,27,22,22,15,1,1,
324,지정석S,28,22,22,14,1,1,
324,지정석S,29,22,22,13,1,1,
324,지정석S,30,22,22,12,1,1,
324,지정석S,31,22,22,11,1,1,
324,지정석S,32,22,22,10,1,1,
324,지정석S,33,22,22,9,1,1,
324,지정석S,34,22,22,8,1,1,
324,지정석S,35,22,22,7,1,1,
324,지정석S,36,22,22,6,1,1,
324,지정석S,37,22,22,5,1,1,
324,지정석S,38,22,22,4,1,1,
324,지정석S,39,22,22,3,1,1,
324,지정석S,40,22,22,2,1,1,
324,지정석S,41,22,22,1,1,1,
324,지정석S,01,23,23,41,1,1,
324,지정석S,02,23,23,40,1,1,
324,지정석S,03,23,23,39,1,1,
324,지정석S,04,23,23,38,1,1,
324,지정석S,05,23,23,37,1,1,
324,지정석S,06,23,23,36,1,1,
324,지정석S,07,23,23,35,1,1,
324,지정석S,08,23,23,34,1,1,
324,지정석S,09,23,23,33,1,1,
324,지정석S,10,23,23,32,1,1,
324,지정석S,11,23,23,31,1,1,
324,지정석S,12,23,23,30,1,1,
324,지정석S,13,23,23,29,1,1,
324,지정석S,14,23,23,28,1,1,
324,지정석S,15,23,23,27,1,1,
324,지정석S,16,23,23,26,1,1,
324,지정석S,17,23,23,25,1,1,
324,지정석S,18,23,23,24,1,1,
324,지정석S,19,23,23,23,1,1,
324,지정석S,20,23,23,22,1,1,
324,지정석S,21,23,23,21,1,1,
324,지정석S,22,23,23,20,1,1,
324,지정석S,23,23,23,19,1,1,
324,지정석S,24,23,23,18,1,1,
324,지정석S,25,23,23,17,1,1,
324,지정석S,26,23,23,16,1,1,
324,지정석S,27,23,23,15,1,1,
324,지정석S,28,23,23,14,1,1,
324,지정석S,29,23,23,13,1,1,
324,지정석S,30,23,23,12,1,1,
324,지정석S,31,23,23,11,1,1,
324,지정석S,32,23,23,10,1,1,
324,지정석S,33,23,23,9,1,1,
324,지정석S,34,23,23,8,1,1,
324,지정석S,35,23,23,7,1,1,
324,지정석S,36,23,23,6,1,1,
324,지정석S,37,23,23,5,1,1,
324,지정석S,38,23,23,4,1,1,
324,지정석S,39,23,23,3,1,1,
324,지정석S,40,23,23,2,1,1,
324,지정석S,41,23,23,1,1,1,
324,지정석S,01,24,24,41,1,1,
324,지정석S,02,24,24,40,1,1,
324,지정석S,03,24,24,39,1,1,
324,지정석S,04,24,24,38,1,1,
324,지정석S,05,24,24,37,1,1,
324,지정석S,06,24,24,36,1,1,
324,지정석S,07,24,24,35,1,1,
324,지정석S,08,24,24,34,1,1,
324,지정석S,09,24,24,33,1,1,
324,지정석S,10,24,24,32,1,1,
324,지정석S,11,24,24,31,1,1,
324,지정석S,12,24,24,30,1,1,
324,지정석S,13,24,24,29,1,1,
324,지정석S,14,24,24,28,1,1,
324,지정석S,15,24,24,27,1,1,
324,지정석S,16,24,24,26,1,1,
324,지정석S,17,24,24,25,1,1,
324,지정석S,18,24,24,24,1,1,
324,지정석S,19,24,24,23,1,1,
324,지정석S,20,24,24,22,1,1,
324,지정석S,21,24,24,21,1,1,
324,지정석S,22,24,24,20,1,1,
324,지정석S,23,24,24,19,1,1,
324,지정석S,24,24,24,18,1,1,
324,지정석S,25,24,24,17,1,1,
324,지정석S,26,24,24,16,1,1,
324,지정석S,27,24,24,15,1,1,
324,지정석S,28,24,24,14,1,1,
324,지정석S,29,24,24,13,1,1,
324,지정석S,30,24,24,12,1,1,
324,지정석S,31,24,24,11,1,1,
324,지정석S,32,24,24,10,1,1,
324,지정석S,33,24,24,9,1,1,
324,지정석S,34,24,24,8,1,1,
324,지정석S,35,24,24,7,1,1,
324,지정석S,36,24,24,6,1,1,
324,지정석S,37,24,24,5,1,1,
324,지정석S,38,24,24,4,1,1,
324,지정석S,39,24,24,3,1,1,
324,지정석S,40,24,24,2,1,1,
324,지정석S,41,24,24,1,1,1,
324,지정석S,01,25,25,41,1,1,
324,지정석S,02,25,25,40,1,1,
324,지정석S,03,25,25,39,1,1,
324,지정석S,04,25,25,38,1,1,
324,지정석S,05,25,25,37,1,1,
324,지정석S,06,25,25,36,1,1,
324,지정석S,07,25,25,35,1,1,
324,지정석S,08,25,25,34,1,1,
324,지정석S,09,25,25,33,1,1,
324,지정석S,10,25,25,32,1,1,
324,지정석S,11,25,25,31,1,1,
324,지정석S,12,25,25,30,1,1,
324,지정석S,13,25,25,29,1,1,
324,지정석S,14,25,25,28,1,1,
324,지정석S,15,25,25,27,1,1,
324,지정석S,16,25,25,26,1,1,
324,지정석S,17,25,25,25,1,1,
324,지정석S,18,25,25,24,1,1,
324,지정석S,19,25,25,23,1,1,
324,지정석S,20,25,25,22,1,1,
324,지정석S,21,25,25,21,1,1,
324,지정석S,22,25,25,20,1,1,
324,지정석S,23,25,25,19,1,1,
324,지정석S,24,25,25,18,1,1,
324,지정석S,25,25,25,17,1,1,
324,지정석S,26,25,25,16,1,1,
324,지정석S,27,25,25,15,1,1,
324,지정석S,28,25,25,14,1,1,
324,지정석S,29,25,25,13,1,1,
324,지정석S,30,25,25,12,1,1,
324,지정석S,31,25,25,11,1,1,
324,지정석S,32,25,25,10,1,1,
324,지정석S,33,25,25,9,1,1,
324,지정석S,34,25,25,8,1,1,
324,지정석S,35,25,25,7,1,1,
324,지정석S,36,25,25,6,1,1,
324,지정석S,37,25,25,5,1,1,
324,지정석S,38,25,25,4,1,1,
324,지정석S,39,25,25,3,1,1,
324,지정석S,40,25,25,2,1,1,
324,지정석S,41,25,25,1,1,1,
324,지정석S,01,26,26,41,1,1,
324,지정석S,02,26,26,40,1,1,
324,지정석S,03,26,26,39,1,1,
324,지정석S,04,26,26,38,1,1,
324,지정석S,05,26,26,37,1,1,
324,지정석S,06,26,26,36,1,1,
324,지정석S,07,26,26,35,1,1,
324,지정석S,08,26,26,34,1,1,
324,지정석S,09,26,26,33,1,1,
324,지정석S,10,26,26,32,1,1,
324,지정석S,11,26,26,31,1,1,
324,지정석S,12,26,26,30,1,1,
324,지정석S,13,26,26,29,1,1,
324,지정석S,14,26,26,28,1,1,
324,지정석S,15,26,26,27,1,1,
324,지정석S,16,26,26,26,1,1,
324,지정석S,17,26,26,25,1,1,
324,지정석S,18,26,26,24,1,1,
324,지정석S,19,26,26,23,1,1,
324,지정석S,20,26,26,22,1,1,
324,지정석S,21,26,26,21,1,1,
324,지정석S,22,26,26,20,1,1,
324,지정석S,23,26,26,19,1,1,
324,지정석S,24,26,26,18,1,1,
324,지정석S,25,26,26,17,1,1,
324,지정석S,26,26,26,16,1,1,
324,지정석S,27,26,26,15,1,1,
324,지정석S,28,26,26,14,1,1,
324,지정석S,29,26,26,13,1,1,
324,지정석S,30,26,26,12,1,1,
324,지정석S,31,26,26,11,1,1,
324,지정석S,32,26,26,10,1,1,
324,지정석S,33,26,26,9,1,1,
324,지정석S,34,26,26,8,1,1,
324,지정석S,35,26,26,7,1,1,
324,지정석S,36,26,26,6,1,1,
324,지정석S,37,26,26,5,1,1,
324,지정석S,38,26,26,4,1,1,
324,지정석S,39,26,26,3,1,1,
324,지정석S,40,26,26,2,1,1,
324,지정석S,41,26,26,1,1,1,
324,지정석S,01,27,27,41,1,1,
324,지정석S,02,27,27,40,1,1,
324,지정석S,03,27,27,39,1,1,
324,지정석S,04,27,27,38,1,1,
324,지정석S,05,27,27,37,1,1,
324,지정석S,06,27,27,36,1,1,
324,지정석S,07,27,27,35,1,1,
324,지정석S,08,27,27,34,1,1,
324,지정석S,09,27,27,33,1,1,
324,지정석S,10,27,27,32,1,1,
324,지정석S,11,27,27,31,1,1,
324,지정석S,12,27,27,30,1,1,
324,지정석S,13,27,27,29,1,1,
324,지정석S,14,27,27,28,1,1,
324,지정석S,15,27,27,27,1,1,
324,지정석S,16,27,27,26,1,1,
324,지정석S,17,27,27,25,1,1,
324,지정석S,18,27,27,24,1,1,
324,지정석S,19,27,27,23,1,1,
324,지정석S,20,27,27,22,1,1,
324,지정석S,21,27,27,21,1,1,
324,지정석S,22,27,27,20,1,1,
324,지정석S,23,27,27,19,1,1,
324,지정석S,24,27,27,18,1,1,
324,지정석S,25,27,27,17,1,1,
324,지정석S,26,27,27,16,1,1,
324,지정석S,27,27,27,15,1,1,
324,지정석S,28,27,27,14,1,1,
324,지정석S,29,27,27,13,1,1,
324,지정석S,30,27,27,12,1,1,
324,지정석S,31,27,27,11,1,1,
324,지정석S,32,27,27,10,1,1,
324,지정석S,33,27,27,9,1,1,
324,지정석S,34,27,27,8,1,1,
324,지정석S,35,27,27,7,1,1,
324,지정석S,36,27,27,6,1,1,
324,지정석S,37,27,27,5,1,1,
324,지정석S,38,27,27,4,1,1,
324,지정석S,39,27,27,3,1,1,
324,지정석S,40,27,27,2,1,1,
324,지정석S,41,27,27,1,1,1,
324,지정석S,01,28,28,41,1,1,
324,지정석S,02,28,28,40,1,1,
324,지정석S,03,28,28,39,1,1,
324,지정석S,04,28,28,38,1,1,
324,지정석S,05,28,28,37,1,1,
324,지정석S,06,28,28,36,1,1,
324,지정석S,07,28,28,35,1,1,
324,지정석S,08,28,28,34,1,1,
324,지정석S,09,28,28,33,1,1,
324,지정석S,10,28,28,32,1,1,
324,지정석S,11,28,28,31,1,1,
324,지정석S,12,28,28,30,1,1,
324,지정석S,13,28,28,29,1,1,
324,지정석S,14,28,28,28,1,1,
324,지정석S,15,28,28,27,1,1,
324,지정석S,16,28,28,26,1,1,
324,지정석S,17,28,28,25,1,1,
324,지정석S,18,28,28,24,1,1,
324,지정석S,19,28,28,23,1,1,
324,지정석S,20,28,28,22,1,1,
324,지정석S,21,28,28,21,1,1,
324,지정석S,22,28,28,20,1,1,
324,지정석S,23,28,28,19,1,1,
324,지정석S,24,28,28,18,1,1,
324,지정석S,25,28,28,17,1,1,
324,지정석S,26,28,28,16,1,1,
324,지정석S,27,28,28,15,1,1,
324,지정석S,28,28,28,14,1,1,
324,지정석S,29,28,28,13,1,1,
324,지정석S,30,28,28,12,1,1,
324,지정석S,31,28,28,11,1,1,
324,지정석S,32,28,28,10,1,1,
324,지정석S,33,28,28,9,1,1,
324,지정석S,34,28,28,8,1,1,
324,지정석S,35,28,28,7,1,1,
324,지정석S,36,28,28,6,1,1,
324,지정석S,37,28,28,5,1,1,
324,지정석S,38,28,28,4,1,1,
324,지정석S,39,28,28,3,1,1,
324,지정석S,40,28,28,2,1,1,
324,지정석S,41,28,28,1,1,1,
324,지정석S,01,29,29,41,1,1,
324,지정석S,02,29,29,40,1,1,
324,지정석S,03,29,29,39,1,1,
324,지정석S,04,29,29,38,1,1,
324,지정석S,05,29,29,37,1,1,
324,지정석S,06,29,29,36,1,1,
324,지정석S,07,29,29,35,1,1,
324,지정석S,08,29,29,34,1,1,
324,지정석S,09,29,29,33,1,1,
324,지정석S,10,29,29,32,1,1,
324,지정석S,11,29,29,31,1,1,
324,지정석S,12,29,29,30,1,1,
324,지정석S,13,29,29,29,1,1,
324,지정석S,14,29,29,28,1,1,
324,지정석S,15,29,29,27,1,1,
324,지정석S,16,29,29,26,1,1,
324,지정석S,17,29,29,25,1,1,
324,지정석S,18,29,29,24,1,1,
324,지정석S,19,29,29,23,1,1,
324,지정석S,20,29,29,22,1,1,
324,지정석S,21,29,29,21,1,1,
324,지정석S,22,29,29,20,1,1,
324,지정석S,23,29,29,19,1,1,
324,지정석S,24,29,29,18,1,1,
324,지정석S,25,29,29,17,1,1,
324,지정석S,26,29,29,16,1,1,
324,지정석S,27,29,29,15,1,1,
324,지정석S,28,29,29,14,1,1,
324,지정석S,29,29,29,13,1,1,
324,지정석S,30,29,29,12,1,1,
324,지정석S,31,29,29,11,1,1,
324,지정석S,32,29,29,10,1,1,
324,지정석S,33,29,29,9,1,1,
324,지정석S,34,29,29,8,1,1,
324,지정석S,35,29,29,7,1,1,
324,지정석S,36,29,29,6,1,1,
324,지정석S,37,29,29,5,1,1,
324,지정석S,38,29,29,4,1,1,
324,지정석S,39,29,29,3,1,1,
324,지정석S,40,29,29,2,1,1,
324,지정석S,41,29,29,1,1,1,
324,지정석S,01,30,30,41,1,1,
324,지정석S,02,30,30,40,1,1,
324,지정석S,03,30,30,39,1,1,
324,지정석S,04,30,30,38,1,1,
324,지정석S,05,30,30,37,1,1,
324,지정석S,06,30,30,36,1,1,
324,지정석S,07,30,30,35,1,1,
324,지정석S,08,30,30,34,1,1,
324,지정석S,09,30,30,33,1,1,
324,지정석S,10,30,30,32,1,1,
324,지정석S,11,30,30,31,1,1,
324,지정석S,12,30,30,30,1,1,
324,지정석S,13,30,30,29,1,1,
324,지정석S,14,30,30,28,1,1,
324,지정석S,15,30,30,27,1,1,
324,지정석S,16,30,30,26,1,1,
324,지정석S,17,30,30,25,1,1,
324,지정석S,18,30,30,24,1,1,
324,지정석S,19,30,30,23,1,1,
324,지정석S,20,30,30,22,1,1,
324,지정석S,21,30,30,21,1,1,
324,지정석S,22,30,30,20,1,1,
324,지정석S,23,30,30,19,1,1,
324,지정석S,24,30,30,18,1,1,
324,지정석S,25,30,30,17,1,1,
324,지정석S,26,30,30,16,1,1,
324,지정석S,27,30,30,15,1,1,
324,지정석S,28,30,30,14,1,1,
324,지정석S,29,30,30,13,1,1,
324,지정석S,30,30,30,12,1,1,
324,지정석S,31,30,30,9,1,1,
324,지정석S,32,30,30,8,1,1,
324,지정석S,33,30,30,7,1,1,
324,지정석S,34,30,30,6,1,1,
324,지정석S,35,30,30,5,1,1,
324,지정석S,36,30,30,4,1,1,
324,지정석S,37,30,30,3,1,1,
324,지정석S,38,30,30,2,1,1,
324,지정석S,39,30,30,1,1,1,
324,지정석S,01,31,31,41,1,1,
324,지정석S,02,31,31,40,1,1,
324,지정석S,03,31,31,39,1,1,
324,지정석S,04,31,31,38,1,1,
324,지정석S,05,31,31,37,1,1,
324,지정석S,06,31,31,36,1,1,
324,지정석S,07,31,31,35,1,1,
324,지정석S,08,31,31,34,1,1,
324,지정석S,09,31,31,33,1,1,
324,지정석S,10,31,31,32,1,1,
324,지정석S,11,31,31,31,1,1,
324,지정석S,12,31,31,30,1,1,
324,지정석S,13,31,31,29,1,1,
324,지정석S,14,31,31,28,1,1,
324,지정석S,15,31,31,27,1,1,
324,지정석S,16,31,31,26,1,1,
324,지정석S,17,31,31,25,1,1,
324,지정석S,18,31,31,24,1,1,
324,지정석S,19,31,31,23,1,1,
324,지정석S,20,31,31,22,1,1,
324,지정석S,21,31,31,21,1,1,
324,지정석S,22,31,31,20,1,1,
324,지정석S,23,31,31,19,1,1,
324,지정석S,24,31,31,18,1,1,
324,지정석S,25,31,31,17,1,1,
324,지정석S,26,31,31,16,1,1,
324,지정석S,27,31,31,15,1,1,
324,지정석S,28,31,31,14,1,1,
324,지정석S,29,31,31,13,1,1,
324,지정석S,30,31,31,12,1,1,
324,지정석S,31,31,31,9,1,1,
324,지정석S,32,31,31,8,1,1,
324,지정석S,33,31,31,7,1,1,
324,지정석S,34,31,31,6,1,1,
324,지정석S,35,31,31,5,1,1,
324,지정석S,01,32,32,41,1,1,
324,지정석S,02,32,32,40,1,1,
324,지정석S,03,32,32,39,1,1,
324,지정석S,04,32,32,38,1,1,
324,지정석S,05,32,32,37,1,1,
324,지정석S,06,32,32,36,1,1,
324,지정석S,07,32,32,35,1,1,
324,지정석S,08,32,32,34,1,1,
324,지정석S,09,32,32,31,1,1,
324,지정석S,10,32,32,30,1,1,
324,지정석S,11,32,32,29,1,1,
324,지정석S,12,32,32,28,1,1,
324,지정석S,13,32,32,27,1,1,
324,지정석S,14,32,32,26,1,1,
324,지정석S,15,32,32,25,1,1,
324,지정석S,16,32,32,24,1,1,
324,지정석S,17,32,32,23,1,1,
324,지정석S,18,32,32,22,1,1,
324,지정석S,19,32,32,21,1,1,
324,지정석S,01,33,33,41,1,1,
324,지정석S,02,33,33,40,1,1,
324,지정석S,03,33,33,39,1,1,
324,지정석S,04,33,33,38,1,1,
324,지정석S,05,33,33,37,1,1,
324,지정석S,06,33,33,36,1,1,
324,지정석S,07,33,33,35,1,1,
325,지정석S,01,1,1,10,1,1,
325,지정석S,02,1,1,9,1,1,
325,지정석S,03,1,1,8,1,1,
325,지정석S,04,1,1,7,1,1,
325,지정석S,05,1,1,6,1,1,
325,지정석S,06,1,1,5,1,1,
325,지정석S,07,1,1,4,1,1,
325,지정석S,08,1,1,3,1,1,
325,지정석S,09,1,1,2,1,1,
325,지정석S,10,1,1,1,1,1,
325,지정석S,01,2,2,35,1,1,
325,지정석S,02,2,2,34,1,1,
325,지정석S,03,2,2,33,1,1,
325,지정석S,04,2,2,32,1,1,
325,지정석S,05,2,2,31,1,1,
325,지정석S,06,2,2,30,1,1,
325,지정석S,07,2,2,29,1,1,
325,지정석S,08,2,2,28,1,1,
325,지정석S,09,2,2,27,1,1,
325,지정석S,10,2,2,26,1,1,
325,지정석S,11,2,2,25,1,1,
325,지정석S,12,2,2,24,1,1,
325,지정석S,13,2,2,23,1,1,
325,지정석S,14,2,2,22,1,1,
325,지정석S,15,2,2,21,1,1,
325,지정석S,16,2,2,20,1,1,
325,지정석S,17,2,2,19,1,1,
325,지정석S,18,2,2,18,1,1,
325,지정석S,19,2,2,17,1,1,
325,지정석S,20,2,2,16,1,1,
325,지정석S,21,2,2,15,1,1,
325,지정석S,22,2,2,14,1,1,
325,지정석S,23,2,2,13,1,1,
325,지정석S,24,2,2,12,1,1,
325,지정석S,25,2,2,11,1,1,
325,지정석S,26,2,2,10,1,1,
325,지정석S,27,2,2,9,1,1,
325,지정석S,28,2,2,8,1,1,
325,지정석S,29,2,2,7,1,1,
325,지정석S,30,2,2,6,1,1,
325,지정석S,31,2,2,5,1,1,
325,지정석S,32,2,2,4,1,1,
325,지정석S,33,2,2,3,1,1,
325,지정석S,34,2,2,2,1,1,
325,지정석S,35,2,2,1,1,1,
325,지정석S,01,3,3,35,1,1,
325,지정석S,02,3,3,34,1,1,
325,지정석S,03,3,3,33,1,1,
325,지정석S,04,3,3,32,1,1,
325,지정석S,05,3,3,31,1,1,
325,지정석S,06,3,3,30,1,1,
325,지정석S,07,3,3,29,1,1,
325,지정석S,08,3,3,28,1,1,
325,지정석S,09,3,3,27,1,1,
325,지정석S,10,3,3,26,1,1,
325,지정석S,11,3,3,25,1,1,
325,지정석S,12,3,3,24,1,1,
325,지정석S,13,3,3,23,1,1,
325,지정석S,14,3,3,22,1,1,
325,지정석S,15,3,3,21,1,1,
325,지정석S,16,3,3,20,1,1,
325,지정석S,17,3,3,19,1,1,
325,지정석S,18,3,3,18,1,1,
325,지정석S,19,3,3,17,1,1,
325,지정석S,20,3,3,16,1,1,
325,지정석S,21,3,3,15,1,1,
325,지정석S,22,3,3,14,1,1,
325,지정석S,23,3,3,13,1,1,
325,지정석S,24,3,3,12,1,1,
325,지정석S,25,3,3,11,1,1,
325,지정석S,26,3,3,10,1,1,
325,지정석S,27,3,3,9,1,1,
325,지정석S,28,3,3,8,1,1,
325,지정석S,29,3,3,7,1,1,
325,지정석S,30,3,3,6,1,1,
325,지정석S,31,3,3,5,1,1,
325,지정석S,32,3,3,4,1,1,
325,지정석S,33,3,3,3,1,1,
325,지정석S,34,3,3,2,1,1,
325,지정석S,35,3,3,1,1,1,
325,지정석S,01,4,4,35,1,1,
325,지정석S,02,4,4,34,1,1,
325,지정석S,03,4,4,33,1,1,
325,지정석S,04,4,4,32,1,1,
325,지정석S,05,4,4,31,1,1,
325,지정석S,06,4,4,30,1,1,
325,지정석S,07,4,4,29,1,1,
325,지정석S,08,4,4,28,1,1,
325,지정석S,09,4,4,27,1,1,
325,지정석S,10,4,4,26,1,1,
325,지정석S,11,4,4,25,1,1,
325,지정석S,12,4,4,24,1,1,
325,지정석S,13,4,4,23,1,1,
325,지정석S,14,4,4,22,1,1,
325,지정석S,15,4,4,21,1,1,
325,지정석S,16,4,4,20,1,1,
325,지정석S,17,4,4,19,1,1,
325,지정석S,18,4,4,18,1,1,
325,지정석S,19,4,4,17,1,1,
325,지정석S,20,4,4,16,1,1,
325,지정석S,21,4,4,15,1,1,
325,지정석S,22,4,4,14,1,1,
325,지정석S,23,4,4,13,1,1,
325,지정석S,24,4,4,12,1,1,
325,지정석S,25,4,4,11,1,1,
325,지정석S,26,4,4,10,1,1,
325,지정석S,01,5,5,35,1,1,
325,지정석S,02,5,5,34,1,1,
325,지정석S,03,5,5,33,1,1,
325,지정석S,04,5,5,32,1,1,
325,지정석S,05,5,5,31,1,1,
325,지정석S,06,5,5,30,1,1,
325,지정석S,07,5,5,29,1,1,
325,지정석S,08,5,5,28,1,1,
325,지정석S,09,5,5,27,1,1,
325,지정석S,10,5,5,26,1,1,
325,지정석S,11,5,5,25,1,1,
325,지정석S,12,5,5,24,1,1,
325,지정석S,13,5,5,23,1,1,
325,지정석S,14,5,5,22,1,1,
325,지정석S,15,5,5,21,1,1,
325,지정석S,16,5,5,20,1,1,
325,지정석S,17,5,5,19,1,1,
325,지정석S,18,5,5,18,1,1,
325,지정석S,19,5,5,17,1,1,
325,지정석S,20,5,5,16,1,1,
325,지정석S,21,5,5,15,1,1,
325,지정석S,22,5,5,14,1,1,
325,지정석S,23,5,5,13,1,1,
325,지정석S,24,5,5,12,1,1,
325,지정석S,25,5,5,11,1,1,
325,지정석S,26,5,5,10,1,1,
325,지정석S,27,5,5,9,1,1,
325,지정석S,28,5,5,8,1,1,
325,지정석S,29,5,5,7,1,1,
325,지정석S,01,6,6,26,1,1,
325,지정석S,02,6,6,25,1,1,
325,지정석S,03,6,6,24,1,1,
325,지정석S,04,6,6,23,1,1,
325,지정석S,05,6,6,22,1,1,
325,지정석S,06,6,6,21,1,1,
325,지정석S,07,6,6,20,1,1,
325,지정석S,08,6,6,19,1,1,
325,지정석S,09,6,6,18,1,1,
325,지정석S,10,6,6,17,1,1,
325,지정석S,11,6,6,16,1,1,
325,지정석S,12,6,6,15,1,1,
325,지정석S,13,6,6,14,1,1,
325,지정석S,14,6,6,13,1,1,
325,지정석S,15,6,6,12,1,1,
325,지정석S,16,6,6,11,1,1,
325,지정석S,17,6,6,10,1,1,
325,지정석S,18,6,6,9,1,1,
325,지정석S,19,6,6,8,1,1,
325,지정석S,20,6,6,7,1,1,
325,지정석S,01,7,7,30,1,1,
325,지정석S,02,7,7,29,1,1,
325,지정석S,03,7,7,28,1,1,
325,지정석S,04,7,7,27,1,1,
325,지정석S,05,7,7,26,1,1,
325,지정석S,06,7,7,25,1,1,
325,지정석S,07,7,7,24,1,1,
325,지정석S,08,7,7,23,1,1,
325,지정석S,09,7,7,22,1,1,
325,지정석S,10,7,7,21,1,1,
325,지정석S,11,7,7,20,1,1,
325,지정석S,12,7,7,19,1,1,
325,지정석S,13,7,7,18,1,1,
325,지정석S,14,7,7,17,1,1,
325,지정석S,15,7,7,16,1,1,
325,지정석S,16,7,7,15,1,1,
325,지정석S,17,7,7,14,1,1,
325,지정석S,18,7,7,13,1,1,
325,지정석S,19,7,7,12,1,1,
325,지정석S,20,7,7,11,1,1,
325,지정석S,21,7,7,10,1,1,
325,지정석S,22,7,7,9,1,1,
325,지정석S,23,7,7,8,1,1,
325,지정석S,01,8,8,30,1,1,
325,지정석S,02,8,8,29,1,1,
325,지정석S,03,8,8,28,1,1,
325,지정석S,04,8,8,27,1,1,
325,지정석S,05,8,8,26,1,1,
325,지정석S,06,8,8,25,1,1,
325,지정석S,07,8,8,24,1,1,
325,지정석S,08,8,8,23,1,1,
325,지정석S,09,8,8,22,1,1,
325,지정석S,10,8,8,21,1,1,
325,지정석S,11,8,8,20,1,1,
325,지정석S,12,8,8,19,1,1,
325,지정석S,13,8,8,18,1,1,
325,지정석S,14,8,8,17,1,1,
325,지정석S,15,8,8,16,1,1,
325,지정석S,16,8,8,15,1,1,
325,지정석S,17,8,8,14,1,1,
325,지정석S,18,8,8,13,1,1,
325,지정석S,19,8,8,12,1,1,
325,지정석S,20,8,8,11,1,1,
325,지정석S,21,8,8,10,1,1,
325,지정석S,22,8,8,9,1,1,
325,지정석S,23,8,8,8,1,1,
325,지정석S,01,9,9,30,1,1,
325,지정석S,02,9,9,29,1,1,
325,지정석S,03,9,9,28,1,1,
325,지정석S,04,9,9,27,1,1,
325,지정석S,05,9,9,26,1,1,
325,지정석S,06,9,9,25,1,1,
325,지정석S,07,9,9,24,1,1,
325,지정석S,08,9,9,23,1,1,
325,지정석S,09,9,9,22,1,1,
325,지정석S,10,9,9,21,1,1,
325,지정석S,11,9,9,20,1,1,
325,지정석S,12,9,9,19,1,1,
325,지정석S,13,9,9,18,1,1,
325,지정석S,14,9,9,17,1,1,
325,지정석S,15,9,9,16,1,1,
325,지정석S,16,9,9,15,1,1,
325,지정석S,17,9,9,14,1,1,
325,지정석S,18,9,9,13,1,1,
325,지정석S,19,9,9,12,1,1,
325,지정석S,20,9,9,11,1,1,
325,지정석S,21,9,9,10,1,1,
325,지정석S,22,9,9,9,1,1,
325,지정석S,23,9,9,8,1,1,
325,지정석S,01,10,10,30,1,1,
325,지정석S,02,10,10,29,1,1,
325,지정석S,03,10,10,28,1,1,
325,지정석S,04,10,10,27,1,1,
325,지정석S,05,10,10,26,1,1,
325,지정석S,06,10,10,25,1,1,
325,지정석S,07,10,10,24,1,1,
325,지정석S,08,10,10,23,1,1,
325,지정석S,09,10,10,22,1,1,
325,지정석S,10,10,10,21,1,1,
325,지정석S,11,10,10,20,1,1,
325,지정석S,12,10,10,19,1,1,
325,지정석S,13,10,10,18,1,1,
325,지정석S,14,10,10,17,1,1,
325,지정석S,15,10,10,16,1,1,
325,지정석S,16,10,10,15,1,1,
325,지정석S,17,10,10,14,1,1,
325,지정석S,18,10,10,13,1,1,
325,지정석S,19,10,10,12,1,1,
325,지정석S,20,10,10,11,1,1,
325,지정석S,21,10,10,10,1,1,
325,지정석S,22,10,10,9,1,1,
325,지정석S,23,10,10,8,1,1,
325,지정석S,01,11,11,30,1,1,
325,지정석S,02,11,11,29,1,1,
325,지정석S,03,11,11,28,1,1,
325,지정석S,04,11,11,27,1,1,
325,지정석S,05,11,11,26,1,1,
325,지정석S,06,11,11,25,1,1,
325,지정석S,07,11,11,24,1,1,
325,지정석S,08,11,11,23,1,1,
325,지정석S,09,11,11,22,1,1,
325,지정석S,10,11,11,21,1,1,
325,지정석S,11,11,11,20,1,1,
325,지정석S,12,11,11,19,1,1,
325,지정석S,13,11,11,18,1,1,
325,지정석S,14,11,11,17,1,1,
325,지정석S,15,11,11,16,1,1,
325,지정석S,16,11,11,15,1,1,
325,지정석S,17,11,11,14,1,1,
325,지정석S,18,11,11,13,1,1,
325,지정석S,19,11,11,12,1,1,
325,지정석S,20,11,11,11,1,1,
325,지정석S,21,11,11,10,1,1,
325,지정석S,22,11,11,9,1,1,
325,지정석S,23,11,11,8,1,1,
325,지정석S,01,12,12,33,1,1,
325,지정석S,02,12,12,32,1,1,
325,지정석S,03,12,12,31,1,1,
325,지정석S,04,12,12,30,1,1,
325,지정석S,05,12,12,29,1,1,
325,지정석S,06,12,12,28,1,1,
325,지정석S,07,12,12,27,1,1,
325,지정석S,08,12,12,26,1,1,
325,지정석S,09,12,12,25,1,1,
325,지정석S,10,12,12,24,1,1,
325,지정석S,11,12,12,23,1,1,
325,지정석S,12,12,12,22,1,1,
325,지정석S,13,12,12,21,1,1,
325,지정석S,14,12,12,20,1,1,
325,지정석S,15,12,12,19,1,1,
325,지정석S,16,12,12,18,1,1,
325,지정석S,17,12,12,17,1,1,
325,지정석S,18,12,12,16,1,1,
325,지정석S,19,12,12,15,1,1,
325,지정석S,20,12,12,14,1,1,
325,지정석S,21,12,12,13,1,1,
325,지정석S,22,12,12,12,1,1,
325,지정석S,23,12,12,11,1,1,
325,지정석S,24,12,12,10,1,1,
325,지정석S,25,12,12,9,1,1,
325,지정석S,26,12,12,8,1,1,
325,지정석S,27,12,12,7,1,1,
